total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,hosp_patients,new_tests,total_tests,new_tests_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,extreme_poverty
333872.0,2301.0,2041.429,8346.0,102.0,97.286,3537.0,365589.0,19488252.0,328162.0,620126.0,404475.0,215651.0,20387.0,14419.0,5460726.0,0.7
336235.0,2363.0,2018.714,8440.0,94.0,100.143,3542.0,782379.0,20270631.0,328894.0,640236.0,422453.0,217783.0,20110.0,14734.0,5460726.0,0.7
337503.0,1268.0,2016.143,8528.0,88.0,98.857,3586.0,353127.0,20623758.0,329474.0,654420.0,436461.0,217959.0,14184.0,15386.0,5460726.0,0.7
337960.0,457.0,2024.857,8605.0,77.0,97.714,3660.0,232908.0,20856666.0,327481.0,672895.0,450980.0,221915.0,18475.0,16054.0,5460726.0,0.7
339538.0,1578.0,1935.0,8669.0,64.0,90.286,3566.0,191644.0,21048310.0,326690.0,692083.0,466807.0,225276.0,19188.0,17310.0,5460726.0,0.7
342430.0,2892.0,1833.857,8738.0,69.0,84.571,3498.0,168756.0,21217066.0,326354.0,712192.0,483025.0,229167.0,20109.0,18690.0,5460726.0,0.7
344470.0,2040.0,1842.714,8814.0,76.0,81.429,3450.0,190745.0,21407811.0,326450.0,732870.0,499935.0,232935.0,20678.0,19019.0,5460726.0,0.7
346149.0,1679.0,1753.857,8894.0,80.0,78.286,3323.0,359307.0,21767118.0,325552.0,753095.0,513801.0,239294.0,20225.0,18996.0,5460726.0,0.7
347944.0,1795.0,1672.714,8978.0,84.0,76.857,3289.0,754329.0,22521447.0,321545.0,773519.0,532819.0,240700.0,20424.0,19040.0,5460726.0,0.7
348869.0,925.0,1623.714,9044.0,66.0,73.714,3395.0,361257.0,22882704.0,322707.0,788548.0,547091.0,241457.0,15029.0,19161.0,5460726.0,0.7
349270.0,401.0,1615.714,9104.0,60.0,71.286,3407.0,233815.0,23116519.0,322836.0,809874.0,565078.0,244796.0,21326.0,19568.0,5460726.0,0.7
350551.0,1281.0,1573.286,9190.0,86.0,74.429,3335.0,183927.0,23300446.0,321734.0,832672.0,583299.0,249373.0,22798.0,20084.0,5460726.0,0.7
352528.0,1977.0,1442.571,9261.0,71.0,74.714,3269.0,161385.0,23461831.0,320681.0,855550.0,601970.0,253580.0,22878.0,20480.0,5460726.0,0.7
354182.0,1654.0,1387.429,9313.0,52.0,71.286,3182.0,192606.0,23654437.0,320947.0,875682.0,619226.0,256456.0,20132.0,20402.0,5460726.0,0.7
355454.0,1272.0,1329.286,9373.0,60.0,68.429,3170.0,364338.0,24018775.0,321665.0,894806.0,636401.0,258405.0,19124.0,20244.0,5460726.0,0.7
356985.0,1531.0,1291.571,9426.0,53.0,64.0,3149.0,738555.0,24757330.0,319412.0,909955.0,651385.0,258570.0,15149.0,19491.0,5460726.0,0.7
357910.0,925.0,1291.571,9496.0,70.0,64.571,3164.0,355869.0,25113199.0,318642.0,919105.0,660534.0,258571.0,9150.0,18651.0,5460726.0,0.7
358115.0,205.0,1263.571,9542.0,46.0,62.571,3096.0,228972.0,25342171.0,317950.0,939234.0,679343.0,259891.0,20129.0,18480.0,5460726.0,0.7
359330.0,1215.0,1254.143,9624.0,82.0,62.0,2994.0,189679.0,25531850.0,318772.0,959905.0,698111.0,261794.0,20671.0,18176.0,5460726.0,0.7
361185.0,1855.0,1236.714,9719.0,95.0,65.429,2844.0,230960.0,25762810.0,328711.0,982615.0,718932.0,263683.0,22710.0,18152.0,5460726.0,0.7
362489.0,1304.0,1186.714,9790.0,71.0,68.143,2683.0,322465.0,26085275.0,347263.0,1004689.0,739278.0,265411.0,22074.0,18430.0,5460726.0,0.7
363874.0,1385.0,1202.857,9877.0,87.0,72.0,2590.0,172372.0,26257647.0,319839.0,1009219.0,743706.0,265513.0,4530.0,16345.0,5460726.0,0.7
364622.0,748.0,1091.0,9948.0,71.0,74.571,2627.0,758212.0,27015859.0,322647.0,1020667.0,754990.0,265677.0,11448.0,15816.0,5460726.0,0.7
365242.0,620.0,1047.429,10025.0,77.0,75.571,2661.0,168239.0,27184098.0,295843.0,1024763.0,759086.0,265677.0,4096.0,15094.0,5460726.0,0.7
365400.0,158.0,1040.714,10094.0,69.0,78.857,2699.0,111123.0,27295221.0,279007.0,1025136.0,759455.0,265681.0,373.0,12272.0,5460726.0,0.7
365733.0,333.0,914.714,10094.0,0.0,67.143,2639.0,311560.0,27606781.0,296419.0,1045257.0,776077.0,269180.0,20121.0,12193.0,5460726.0,0.7
366894.0,1161.0,815.571,10243.0,149.0,74.857,2596.0,212711.0,27819492.0,293812.0,1068218.0,796816.0,271402.0,22961.0,12229.0,5460726.0,0.7
368470.0,1576.0,854.429,10322.0,79.0,76.0,2453.0,159056.0,27978548.0,270468.0,1091594.0,812072.0,279522.0,23376.0,12415.0,5460726.0,0.7
369393.0,923.0,788.429,10411.0,89.0,76.286,2314.0,285032.0,28263580.0,286562.0,1117123.0,828578.0,288545.0,25529.0,15415.0,5460726.0,0.7
370473.0,1080.0,835.857,10487.0,76.0,77.0,2243.0,730809.0,28994389.0,282647.0,1138233.0,848866.0,289367.0,21110.0,16795.0,5460726.0,0.7
371062.0,589.0,831.429,10565.0,78.0,77.143,2292.0,355477.0,29349866.0,309395.0,1159294.0,868659.0,290635.0,21061.0,19219.0,5460726.0,0.7
371168.0,106.0,824.0,10630.0,65.0,76.571,2250.0,233403.0,29583269.0,326864.0,1181577.0,880490.0,301087.0,22283.0,22349.0,5460726.0,0.7
372038.0,870.0,900.714,10716.0,86.0,88.857,2164.0,183702.0,29766971.0,308599.0,1202589.0,890132.0,312457.0,21012.0,22476.0,5460726.0,0.7
373107.0,1069.0,887.571,10798.0,82.0,79.286,2039.0,179098.0,29946069.0,303797.0,1223908.0,900447.0,323461.0,21319.0,22241.0,5460726.0,0.7
373950.0,843.0,782.857,10877.0,79.0,79.286,1946.0,166225.0,30112294.0,304821.0,1248118.0,912237.0,335881.0,24210.0,22361.0,5460726.0,0.7
374586.0,636.0,741.857,10970.0,93.0,79.857,1863.0,319491.0,30431785.0,309744.0,1274398.0,926496.0,347902.0,26280.0,22468.0,5460726.0,0.7
375336.0,750.0,694.714,11043.0,73.0,79.429,1799.0,726267.0,31158052.0,309095.0,1301159.0,952888.0,348271.0,26761.0,23275.0,5460726.0,0.7
375974.0,638.0,701.714,11106.0,63.0,77.286,1818.0,366539.0,31524591.0,310675.0,1313566.0,965199.0,348367.0,12407.0,22039.0,5460726.0,0.7
376067.0,93.0,699.857,11172.0,66.0,77.429,1770.0,233603.0,31758194.0,310704.0,1334738.0,974678.0,360060.0,21172.0,21880.0,5460726.0,0.7
376709.0,642.0,667.286,11244.0,72.0,75.429,1686.0,184478.0,31942672.0,310814.0,1357152.0,982855.0,374297.0,22414.0,22080.0,5460726.0,0.7
377473.0,764.0,623.714,11304.0,60.0,72.286,1603.0,156765.0,32099437.0,307624.0,1378545.0,990303.0,388242.0,21393.0,22091.0,5460726.0,0.7
378150.0,677.0,600.0,11357.0,53.0,68.571,1513.0,155861.0,32255298.0,306143.0,1401248.0,999209.0,402039.0,22703.0,21876.0,5460726.0,0.7
378635.0,485.0,578.429,11405.0,48.0,62.143,1443.0,323423.0,32578721.0,306705.0,1424162.0,1007347.0,416815.0,22914.0,21395.0,5460726.0,0.7
379476.0,841.0,591.429,11458.0,53.0,59.286,1425.0,704936.0,33283657.0,303658.0,1445499.0,1021927.0,423572.0,21337.0,20620.0,5460726.0,0.7
379911.0,435.0,562.429,11495.0,37.0,55.571,1442.0,355367.0,33639024.0,302062.0,1464517.0,1035165.0,429352.0,19018.0,21564.0,5460726.0,0.7
380010.0,99.0,563.286,11531.0,36.0,51.286,1402.0,211020.0,33850044.0,298836.0,1489703.0,1042137.0,447566.0,25186.0,22138.0,5460726.0,0.7
380498.0,488.0,541.286,11572.0,41.0,46.857,1364.0,157244.0,34007288.0,294945.0,1511009.0,1047584.0,463425.0,21306.0,21980.0,5460726.0,0.7
381180.0,682.0,529.571,11611.0,39.0,43.857,1302.0,145927.0,34153215.0,293397.0,1533255.0,1053809.0,479446.0,22246.0,22101.0,5460726.0,0.7
381744.0,564.0,513.429,11647.0,36.0,41.429,1281.0,162645.0,34315860.0,294366.0,1557486.0,1061280.0,496206.0,24231.0,22320.0,5460726.0,0.7
382211.0,467.0,510.857,11684.0,37.0,39.857,1241.0,307448.0,34623308.0,292084.0,1585471.0,1082287.0,503184.0,27985.0,23044.0,5460726.0,0.7
382720.0,509.0,463.429,11732.0,48.0,39.143,1201.0,475477.0,35098785.0,259304.0,1615654.0,1108242.0,507412.0,30183.0,24308.0,5460726.0,0.7
383098.0,378.0,455.286,11766.0,34.0,38.714,1206.0,278994.0,35377779.0,248394.0,1636197.0,1125497.0,510700.0,20543.0,24526.0,5460726.0,0.7
383228.0,130.0,459.714,11807.0,41.0,39.429,1191.0,145539.0,35523318.0,239039.0,1659040.0,1145379.0,513661.0,22843.0,24191.0,5460726.0,0.7
383609.0,381.0,444.429,11855.0,48.0,40.429,1144.0,115865.0,35639183.0,233128.0,1683882.0,1155341.0,528541.0,24842.0,24696.0,5460726.0,0.7
384317.0,708.0,448.143,11886.0,31.0,39.286,1063.0,96963.0,35736146.0,226133.0,1708134.0,1161513.0,546621.0,24252.0,24983.0,5460726.0,0.7
384660.0,343.0,416.571,11920.0,34.0,39.0,1002.0,109731.0,35845877.0,218574.0,1734096.0,1173828.0,560268.0,25962.0,25230.0,5460726.0,0.7
385022.0,362.0,401.571,11946.0,26.0,37.429,980.0,191099.0,36036976.0,201953.0,1763858.0,1188802.0,575056.0,29762.0,25484.0,5460726.0,0.7
385395.0,373.0,382.143,11990.0,44.0,36.857,936.0,179424.0,36216400.0,159659.0,1807902.0,1222567.0,585335.0,44044.0,27464.0,5460726.0,0.7
385475.0,80.0,339.571,12019.0,29.0,36.143,948.0,176857.0,36393257.0,145068.0,1840248.0,1251951.0,588297.0,32346.0,29150.0,5460726.0,0.7
385786.0,311.0,365.429,12051.0,32.0,34.857,951.0,130921.0,36524178.0,142980.0,1872004.0,1276325.0,595679.0,31756.0,30423.0,5460726.0,0.7
386136.0,350.0,361.0,12077.0,26.0,31.714,914.0,94242.0,36618420.0,139891.0,1902559.0,1298501.0,604058.0,30555.0,31240.0,5460726.0,0.7
386540.0,404.0,317.571,12096.0,19.0,30.0,839.0,84465.0,36702885.0,138106.0,1932212.0,1317241.0,614971.0,29653.0,32011.0,5460726.0,0.7
386868.0,328.0,315.429,12135.0,39.0,30.714,769.0,90774.0,36793659.0,135397.0,1962537.0,1335277.0,627260.0,30325.0,32634.0,5460726.0,0.7
387162.0,294.0,305.714,12168.0,33.0,31.714,741.0,152285.0,36945944.0,129853.0,1998828.0,1356984.0,641844.0,36291.0,33567.0,5460726.0,0.7
387420.0,258.0,289.286,12203.0,35.0,30.429,706.0,170221.0,37116165.0,128538.0,2043203.0,1382737.0,660466.0,44375.0,33614.0,5460726.0,0.7
387523.0,103.0,292.571,12224.0,21.0,29.286,717.0,124983.0,37241148.0,121127.0,2075396.0,1405707.0,669689.0,32193.0,33593.0,5460726.0,0.7
387659.0,136.0,267.571,12238.0,14.0,26.714,723.0,96772.0,37337920.0,116249.0,2109298.0,1427702.0,681596.0,33902.0,33899.0,5460726.0,0.7
387892.0,233.0,250.857,12248.0,10.0,24.429,672.0,79767.0,37417687.0,114181.0,2139602.0,1447830.0,691772.0,30304.0,33863.0,5460726.0,0.7
388138.0,246.0,228.286,12262.0,14.0,23.714,633.0,74147.0,37491834.0,112707.0,2170524.0,1469511.0,701013.0,30922.0,34045.0,5460726.0,0.7
388391.0,253.0,217.571,12272.0,10.0,19.571,576.0,74773.0,37566607.0,110421.0,2205942.0,1491257.0,714685.0,35418.0,34772.0,5460726.0,0.7
388529.0,138.0,195.286,12280.0,8.0,16.0,558.0,112767.0,37679374.0,104776.0,2244602.0,1520287.0,724315.0,38660.0,35111.0,5460726.0,0.7
388719.0,190.0,185.571,12286.0,6.0,11.857,524.0,108516.0,37787890.0,95961.0,2292401.0,1546231.0,746170.0,47799.0,35600.0,5460726.0,0.7
388835.0,116.0,187.429,12292.0,6.0,9.714,518.0,85694.0,37873584.0,90348.0,2326114.0,1570361.0,755753.0,33713.0,35817.0,5460726.0,0.7
388854.0,19.0,170.714,12296.0,4.0,8.286,505.0,93578.0,37967162.0,89892.0,2359419.0,1595745.0,763674.0,33305.0,35732.0,5460726.0,0.7
388986.0,132.0,156.286,12301.0,5.0,7.571,469.0,73321.0,38040483.0,88971.0,2390006.0,1621185.0,768821.0,30587.0,35772.0,5460726.0,0.7
389176.0,190.0,148.286,12312.0,11.0,7.143,448.0,66768.0,38107251.0,87917.0,2419054.0,1641659.0,777395.0,29048.0,35504.0,5460726.0,0.7
389344.0,168.0,136.143,12320.0,8.0,6.857,416.0,64343.0,38171594.0,86427.0,2455403.0,1665656.0,789747.0,36349.0,35637.0,5460726.0,0.7
389440.0,96.0,130.143,12333.0,13.0,7.571,390.0,97356.0,38268950.0,84225.0,2489654.0,1682167.0,807487.0,34251.0,35007.0,5460726.0,0.7
389440.0,0.0,103.0,12333.0,0.0,6.714,356.0,89647.0,38358597.0,81530.0,2539456.0,1708267.0,831189.0,49802.0,35294.0,5460726.0,0.7
389690.0,250.0,122.143,12339.0,6.0,6.714,28.0,75884.0,38434481.0,80128.0,2576426.0,1722337.0,854089.0,36970.0,35759.0,5460726.0,0.7
389721.0,31.0,123.857,12343.0,4.0,6.714,347.0,77478.0,38511959.0,77828.0,2611005.0,1735971.0,875034.0,34579.0,35941.0,5460726.0,0.7
389866.0,145.0,125.714,12353.0,10.0,7.429,329.0,58025.0,38569984.0,75643.0,2640073.0,1754556.0,885517.0,29068.0,35724.0,5460726.0,0.7
389990.0,124.0,116.286,12366.0,13.0,7.714,306.0,56144.0,38626128.0,74125.0,2667752.0,1772992.0,894760.0,27679.0,35528.0,5460726.0,0.7
390129.0,139.0,112.143,12375.0,9.0,7.857,291.0,55815.0,38681943.0,72907.0,2701422.0,1790472.0,910950.0,33670.0,35146.0,5460726.0,0.7
390223.0,94.0,111.857,12382.0,7.0,7.0,277.0,84697.0,38766640.0,71099.0,2735377.0,1807634.0,927743.0,33955.0,35103.0,5460726.0,0.7
390340.0,117.0,128.571,12395.0,13.0,8.857,270.0,73731.0,38840371.0,68825.0,2782805.0,1819189.0,963616.0,47428.0,34764.0,5460726.0,0.7
390436.0,96.0,106.571,12404.0,9.0,9.286,279.0,60811.0,38901182.0,66672.0,2818475.0,1825954.0,992521.0,35670.0,34578.0,5460726.0,0.7
390451.0,15.0,104.286,12414.0,10.0,10.143,252.0,64403.0,38965585.0,64804.0,2851946.0,1835251.0,1016695.0,33471.0,34420.0,5460726.0,0.7
390546.0,95.0,97.143,12423.0,9.0,10.0,239.0,51260.0,39016845.0,63837.0,2881600.0,1844783.0,1036817.0,29654.0,34504.0,5460726.0,0.7
390693.0,147.0,100.429,12430.0,7.0,9.143,236.0,48320.0,39065165.0,62720.0,2910028.0,1853767.0,1056261.0,28428.0,34611.0,5460726.0,0.7
390809.0,116.0,97.143,12433.0,3.0,8.286,215.0,50985.0,39116150.0,62030.0,2944779.0,1862834.0,1081945.0,34751.0,34765.0,5460726.0,0.7
390893.0,84.0,95.714,12433.0,0.0,7.286,209.0,79610.0,39195760.0,61303.0,2980665.0,1872046.0,1108619.0,35886.0,35041.0,5460726.0,0.7
390984.0,91.0,92.0,12436.0,3.0,5.857,191.0,64098.0,39259858.0,59927.0,3025508.0,1882966.0,1142542.0,44843.0,34672.0,5460726.0,0.7
391026.0,42.0,84.286,12439.0,3.0,5.0,22.0,52241.0,39312099.0,58702.0,3062027.0,1894531.0,1167496.0,36519.0,34793.0,5460726.0,0.7
391038.0,12.0,83.857,12441.0,2.0,3.857,199.0,58547.0,39370646.0,57866.0,3092869.0,1905263.0,1187606.0,30842.0,34418.0,5460726.0,0.7
391087.0,49.0,77.286,12446.0,5.0,3.286,182.0,46098.0,39416744.0,57128.0,3121925.0,1915120.0,1206805.0,29056.0,34332.0,5460726.0,0.7
391149.0,62.0,65.143,12456.0,10.0,3.714,167.0,45537.0,39462281.0,56731.0,3150297.0,1922105.0,1228192.0,28372.0,34324.0,5460726.0,0.7
391210.0,61.0,57.286,12464.0,8.0,4.429,16.0,47436.0,39509717.0,56224.0,3186162.0,1929076.0,1257086.0,35865.0,34483.0,5460726.0,0.7
391248.0,38.0,50.714,12478.0,14.0,6.429,159.0,72708.0,39582425.0,55238.0,3223654.0,1935745.0,1287909.0,37492.0,34713.0,5460726.0,0.7
391248.0,0.0,37.714,12478.0,0.0,6.0,158.0,54498.0,39636923.0,53866.0,3270047.0,1946506.0,1323541.0,46393.0,34934.0,5460726.0,0.7
391248.0,0.0,31.714,12478.0,0.0,5.571,158.0,40915.0,39677838.0,52248.0,3309544.0,1951789.0,1357755.0,39497.0,35360.0,5460726.0,0.7
391326.0,78.0,41.143,12496.0,18.0,7.857,155.0,52123.0,39729961.0,51331.0,3343064.0,1958355.0,1384709.0,33520.0,35742.0,5460726.0,0.7
391385.0,59.0,42.571,12502.0,6.0,8.0,154.0,41097.0,39771058.0,50616.0,3376053.0,1965694.0,1410359.0,32989.0,36304.0,5460726.0,0.7
391420.0,35.0,38.714,12502.0,0.0,6.571,153.0,41584.0,39812642.0,50052.0,3405479.0,1973924.0,1431555.0,29426.0,36455.0,5460726.0,0.7
391456.0,36.0,35.143,12502.0,0.0,5.429,135.0,40568.0,39853210.0,49070.0,3442467.0,1980877.0,1461590.0,36988.0,36615.0,5460726.0,0.7
391490.0,34.0,34.571,12505.0,3.0,3.857,133.0,60822.0,39914032.0,47372.0,3479479.0,1990103.0,1489376.0,37012.0,36546.0,5460726.0,0.7
391531.0,41.0,40.429,12505.0,0.0,3.857,120.0,45162.0,39959194.0,46039.0,3521409.0,1996501.0,1524908.0,41930.0,35909.0,5460726.0,0.7
391551.0,20.0,43.286,12505.0,0.0,3.857,120.0,34370.0,39993564.0,45104.0,3551394.0,2003496.0,1547898.0,29985.0,34550.0,5460726.0,0.7
391566.0,15.0,34.286,12509.0,4.0,1.857,120.0,47090.0,40040654.0,44385.0,3577585.0,2012231.0,1565354.0,26191.0,33503.0,5460726.0,0.7
391609.0,43.0,32.0,12510.0,1.0,1.143,93.0,42929.0,40083583.0,44646.0,3606001.0,2021238.0,1584763.0,28416.0,32850.0,5460726.0,0.7
391642.0,33.0,31.714,12510.0,0.0,1.143,93.0,71518.0,40155101.0,48923.0,3634155.0,2029009.0,1605146.0,28154.0,32668.0,5460726.0,0.7
391659.0,17.0,29.0,12511.0,1.0,1.286,93.0,13719.0,40168820.0,45087.0,3667235.0,2036720.0,1630515.0,33080.0,32110.0,5460726.0,0.7
391676.0,17.0,26.571,12511.0,0.0,0.857,85.0,22287.0,40191107.0,39582.0,3700280.0,2047623.0,1652657.0,33045.0,31543.0,5460726.0,0.7
391696.0,20.0,23.571,12513.0,2.0,1.143,85.0,13624.0,40204731.0,35077.0,3742150.0,2061364.0,1680786.0,41870.0,31534.0,5460726.0,0.7
391717.0,21.0,23.714,12513.0,0.0,1.143,85.0,7998.0,40212729.0,31309.0,3768500.0,2073896.0,1694604.0,26350.0,31015.0,5460726.0,0.7
391720.0,3.0,22.0,12513.0,0.0,0.571,85.0,9229.0,40221958.0,25901.0,3777326.0,2078622.0,1698704.0,8826.0,28534.0,5460726.0,0.7
391735.0,15.0,18.0,12514.0,1.0,0.571,81.0,18569.0,40240527.0,22421.0,3805631.0,2089773.0,1715858.0,28305.0,28519.0,5460726.0,0.7
391780.0,45.0,19.714,12516.0,2.0,0.857,61.0,16065.0,40256592.0,14499.0,3829928.0,2099232.0,1730696.0,24297.0,27968.0,5460726.0,0.7
391813.0,33.0,22.0,12516.0,0.0,0.714,61.0,15563.0,40272155.0,14762.0,3854884.0,2110228.0,1744656.0,24956.0,26807.0,5460726.0,0.7
391852.0,39.0,25.143,12517.0,1.0,0.857,57.0,23195.0,40295350.0,14892.0,3884981.0,2122030.0,1762951.0,30097.0,26386.0,5460726.0,0.7
391893.0,41.0,28.143,12519.0,2.0,0.857,57.0,12995.0,40308345.0,14802.0,3915451.0,2132328.0,1783123.0,30470.0,24757.0,5460726.0,0.7
391918.0,25.0,28.714,12519.0,0.0,0.857,57.0,7744.0,40316089.0,14766.0,3945047.0,2145359.0,1799688.0,29596.0,25221.0,5460726.0,0.7
391925.0,7.0,29.286,12521.0,2.0,1.143,57.0,16954.0,40333043.0,15869.0,3971096.0,2158971.0,1812125.0,26049.0,27681.0,5460726.0,0.7
391953.0,28.0,31.143,12522.0,1.0,1.143,58.0,12948.0,40345991.0,15066.0,3990835.0,2167852.0,1822983.0,19739.0,26458.0,5460726.0,0.7
391971.0,18.0,27.286,12523.0,1.0,1.0,58.0,13694.0,40359685.0,14728.0,4010428.0,2177520.0,1832908.0,19593.0,25786.0,5460726.0,0.7
392000.0,29.0,26.714,12524.0,1.0,1.143,46.0,15354.0,40375039.0,14698.0,4029148.0,2185167.0,1843981.0,18720.0,24895.0,5460726.0,0.7
392034.0,34.0,26.0,12524.0,0.0,1.0,48.0,20856.0,40395895.0,14364.0,4050790.0,2192932.0,1857858.0,21642.0,23687.0,5460726.0,0.7
392034.0,0.0,20.143,12524.0,0.0,0.714,48.0,14060.0,40409955.0,14516.0,4071034.0,2200125.0,1870909.0,20244.0,22226.0,5460726.0,0.7
392100.0,66.0,26.0,12524.0,0.0,0.714,48.0,6951.0,40416906.0,14402.0,4081175.0,2202843.0,1878332.0,10141.0,19447.0,5460726.0,0.7
392104.0,4.0,25.571,12527.0,3.0,0.857,48.0,18550.0,40435456.0,14630.0,4094121.0,2208063.0,1886058.0,12946.0,17575.0,5460726.0,0.7
392139.0,35.0,26.571,12531.0,4.0,1.286,4.0,14197.0,40449653.0,14809.0,4107739.0,2213062.0,1894677.0,13618.0,16701.0,5460726.0,0.7
392185.0,46.0,30.571,12534.0,3.0,1.571,48.0,14357.0,40464010.0,14904.0,4120162.0,2218106.0,1902056.0,12423.0,15676.0,5460726.0,0.7
392219.0,34.0,31.286,12534.0,0.0,1.429,42.0,16116.0,40480126.0,15012.0,4132429.0,2223702.0,1908727.0,12267.0,14754.0,5460726.0,0.7
392259.0,40.0,32.143,12534.0,0.0,1.429,44.0,21559.0,40501685.0,15113.0,4149311.0,2227985.0,1921326.0,16882.0,14074.0,5460726.0,0.7
392259.0,0.0,32.143,12534.0,0.0,1.429,46.0,13172.0,40514857.0,14986.0,4160748.0,2232126.0,1928622.0,11437.0,12816.0,5460726.0,0.7
392348.0,89.0,35.429,12534.0,0.0,1.429,46.0,7229.0,40522086.0,15026.0,4172894.0,2236612.0,1936282.0,12146.0,13103.0,5460726.0,0.7
392355.0,7.0,35.857,12534.0,0.0,1.0,46.0,18423.0,40540509.0,15008.0,4182002.0,2240263.0,1941739.0,9108.0,12554.0,5460726.0,0.7
392406.0,51.0,38.143,12534.0,0.0,0.429,46.0,15347.0,40555856.0,15172.0,4193355.0,2244208.0,1949147.0,11353.0,12231.0,5460726.0,0.7
392488.0,82.0,43.286,12534.0,0.0,0.0,46.0,13862.0,40569718.0,15101.0,4205502.0,2248757.0,1956745.0,12147.0,12191.0,5460726.0,0.7
392537.0,49.0,45.429,12536.0,2.0,0.286,46.0,15901.0,40585619.0,15070.0,4219755.0,2253637.0,1966118.0,14253.0,12475.0,5460726.0,0.7
392581.0,44.0,46.0,12536.0,0.0,0.286,47.0,20719.0,40606338.0,14950.0,4235964.0,2259239.0,1976725.0,16209.0,12379.0,5460726.0,0.7
392647.0,66.0,55.429,12540.0,4.0,0.857,47.0,12960.0,40619298.0,14920.0,4250797.0,2263548.0,1987249.0,14833.0,12864.0,5460726.0,0.7
392704.0,57.0,50.857,12540.0,0.0,0.857,47.0,6343.0,40625641.0,14794.0,4265411.0,2266950.0,1998461.0,14614.0,13217.0,5460726.0,0.7
392710.0,6.0,50.714,12540.0,0.0,0.857,47.0,17158.0,40642799.0,14613.0,4276823.0,2271722.0,2005101.0,11412.0,13546.0,5460726.0,0.7
392751.0,41.0,49.286,12541.0,1.0,1.0,48.0,13743.0,40656542.0,14384.0,4288462.0,2276366.0,2012096.0,11639.0,13587.0,5460726.0,0.7
392845.0,94.0,51.0,12541.0,0.0,1.0,49.0,13026.0,40669568.0,14264.0,4303139.0,2281687.0,2021452.0,14677.0,13948.0,5460726.0,0.7
392898.0,53.0,51.571,12541.0,0.0,0.714,3.0,15253.0,40684821.0,14172.0,4317828.0,2286988.0,2030840.0,14689.0,14010.0,5460726.0,0.7
392898.0,0.0,45.286,12541.0,0.0,0.714,45.0,20645.0,40705466.0,14161.0,4333753.0,2292773.0,2040980.0,15925.0,13970.0,5460726.0,0.7
393007.0,109.0,51.429,12541.0,0.0,0.143,45.0,11112.0,40716578.0,13897.0,4349117.0,2298099.0,2051018.0,15364.0,14046.0,5460726.0,0.7
393040.0,33.0,48.0,12541.0,0.0,0.143,54.0,7030.0,40723608.0,13995.0,4356582.0,2300643.0,2055939.0,7465.0,13024.0,5460726.0,0.7
393059.0,19.0,49.857,12541.0,0.0,0.143,54.0,18397.0,40742005.0,14172.0,4368692.0,2303889.0,2064803.0,12110.0,13124.0,5460726.0,0.7
393160.0,101.0,58.429,12543.0,2.0,0.286,38.0,13557.0,40755562.0,14146.0,4380831.0,2308281.0,2072550.0,12139.0,13196.0,5460726.0,0.7
393228.0,68.0,54.714,12544.0,1.0,0.429,38.0,14268.0,40769830.0,14323.0,4394798.0,2312430.0,2082368.0,13967.0,13094.0,5460726.0,0.7
393302.0,74.0,57.714,12544.0,0.0,0.429,30.0,14873.0,40784703.0,14269.0,4407498.0,2316444.0,2091054.0,12700.0,12810.0,5460726.0,0.7
393361.0,59.0,66.143,12544.0,0.0,0.429,31.0,20652.0,40805355.0,14270.0,4420973.0,2321218.0,2099755.0,13475.0,12460.0,5460726.0,0.7
393455.0,94.0,64.0,12544.0,0.0,0.429,45.0,12712.0,40818067.0,14498.0,4427632.0,2324101.0,2103531.0,6659.0,11216.0,5460726.0,0.7
393529.0,74.0,69.857,12544.0,0.0,0.429,45.0,6935.0,40825002.0,14485.0,4432480.0,2327319.0,2105161.0,4848.0,10843.0,5460726.0,0.7
393536.0,7.0,68.143,12544.0,0.0,0.429,45.0,19914.0,40844916.0,14702.0,4442464.0,2331888.0,2110576.0,9984.0,10539.0,5460726.0,0.7
393610.0,74.0,64.286,12546.0,2.0,0.429,46.0,15646.0,40860562.0,15000.0,4451310.0,2335903.0,2115407.0,8846.0,10068.0,5460726.0,0.7
393722.0,112.0,70.571,12547.0,1.0,0.429,46.0,16319.0,40876881.0,15293.0,4461967.0,2340678.0,2121289.0,10657.0,9596.0,5460726.0,0.7
393799.0,77.0,71.0,12547.0,0.0,0.429,4.0,17606.0,40894487.0,15683.0,4472340.0,2345021.0,2127319.0,10373.0,9263.0,5460726.0,0.7
393883.0,84.0,74.571,12547.0,0.0,0.429,7.0,24120.0,40918607.0,16179.0,4484026.0,2351147.0,2132879.0,11686.0,9008.0,5460726.0,0.7
393977.0,94.0,74.571,12547.0,0.0,0.429,48.0,14892.0,40933499.0,16490.0,4487926.0,2353370.0,2134556.0,3900.0,8613.0,5460726.0,0.7
394082.0,105.0,79.0,12547.0,0.0,0.429,48.0,8834.0,40942333.0,16762.0,4492563.0,2356554.0,2136009.0,4637.0,8583.0,5460726.0,0.7
394093.0,11.0,79.571,12547.0,0.0,0.429,48.0,21094.0,40963427.0,16930.0,4500299.0,2359859.0,2140440.0,7736.0,8262.0,5460726.0,0.7
